"";"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"SEXO";"probabilidad";"potencial"
"217";"CLI0026636540";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"218";"CLI0031601948";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"219";"CLI0041148336";"3_30_40";"SOLTERO";"PRIMARIA";">=2000";"HOMBRE";0,426372526009724;0
"220";"CLI0046485822";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"221";"CLI0007504409";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"222";"CLI0076060999";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"223";"CLI0008527245";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"224";"CLI0040035711";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"225";"CLI0032733368";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"226";"CLI0029432638";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131829105834606;0
"227";"CLI0021446770";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER";0,133227454166587;0
"228";"CLI0025770087";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,362218184289047;0
"229";"CLI0070213603";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"230";"CLI0046908743";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"231";"CLI0010373338";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"232";"CLI0040857595";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,562999818208214;0
"233";"CLI0041715804";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"234";"CLI0005334240";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"235";"CLI0000453483";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"236";"CLI0010282898";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"237";"CLI0043889123";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"238";"CLI0029640149";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"239";"CLI0047281393";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"240";"CLI0047279995";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"241";"CLI0007496592";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"242";"CLI0043030076";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"243";"CLI0006805532";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"244";"CLI0016472009";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"245";"CLI0077223287";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,187429981436527;0
"246";"CLI0042605663";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,201485036730274;0
"247";"CLI0022085519";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"248";"CLI0045806655";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"249";"CLI0008631046";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131829105834606;0
"250";"CLI0032777739";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"251";"CLI0008368027";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"252";"CLI0045086022";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"253";"CLI0017428660";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"254";"CLI0002773177";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"255";"CLI0016135192";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"256";"R_10076176847";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"257";"CLI0008084606";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"258";"CLI0009420948";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"259";"CLI0070447899";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"260";"CLI0010492193";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,125716057392845;0
"261";"CLI0010074402";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"262";"CLI0047357673";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"263";"CLI0021859676";"4_PLUS40";"CASADO";"PRIMARIA";"<600";"MUJER";0,370818693767845;0
"264";"CLI0004042574";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"265";"CLI0042928550";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"266";"CLI0041548458";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"267";"CLI0046143928";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"268";"CLI0021456609";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"269";"CLI0046792655";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"270";"CLI0043376239";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"271";"CLI0043978018";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"272";"CLI0045780652";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"273";"CLI0025738832";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"274";"CLI0044267292";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"275";"CLI0017932313";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"276";"CLI0046493104";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"277";"CLI0041289252";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"278";"CLI0009639335";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"279";"CLI0047975383";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"280";"CLI0020901960";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"281";"CLI0041637919";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"282";"CLI0041816304";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"283";"CLI0015412550";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"284";"CLI0044761309";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"285";"CLI0040142030";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"286";"CLI0029440209";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,187429981436527;0
"287";"CLI0045818564";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"288";"CLI0002715534";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143286912117588;0
"289";"CLI0007638198";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"290";"CLI0010770195";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"291";"CLI0032837788";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"292";"CLI0009706254";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"293";"CLI0042584482";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"294";"CLI0046887433";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"295";"CLI0048544600";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[1000-2000>";"MUJER";0,183318455817918;0
"296";"CLI0032980652";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"297";"CLI0080618295";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"298";"CLI0045260767";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"299";"CLI0045944595";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"300";"CLI0021578071";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"301";"CLI0080212876";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"302";"CLI0044779294";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"303";"CLI0029402241";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199972530334228;0
"304";"CLI0025583476";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,20154749468729;0
"305";"CLI0000472214";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"306";"CLI0045650197";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"307";"CLI0046374305";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226897491299519;0
"308";"CLI0032923998";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"309";"CLI0009022451";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"310";"CLI0070311514";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"311";"CLI0042715347";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"312";"R_10240019251";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"313";"CLI0007040380";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"314";"CLI0044287049";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"315";"CLI0003576490";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"316";"CLI0047120245";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"317";"CLI0070424140";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"318";"CLI0070760637";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"319";"CLI0032864645";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"MUJER";0,205964757093349;0
"320";"CLI0009282820";"4_PLUS40";"CASADO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,400157573770532;0
"321";"CLI0042669906";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"322";"CLI0020723574";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"323";"CLI0019823047";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226965587739682;0
"324";"CLI0010000119";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"325";"CLI0007681797";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"326";"CLI0018197309";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"327";"CLI0046131762";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"328";"CLI0070120242";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"329";"CLI0032834005";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"HOMBRE";0,249676612099129;0
"330";"CLI0018154915";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"331";"CLI0040407225";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"332";"CLI0045453975";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"333";"CLI0040893877";"3_30_40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,599197673288192;0
"334";"CLI0032978197";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143286912117588;0
"335";"CLI0009551098";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"336";"CLI0022263132";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"337";"CLI0010352473";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,743675320525419;0
"338";"CLI0044905879";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"339";"CLI0048237875";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"340";"CLI0007258509";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"341";"CLI0046121252";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"342";"CLI0072191760";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"343";"CLI0022490895";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"344";"CLI0046360170";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"345";"CLI0042771095";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,693402455354038;0
"346";"CLI0040909265";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"347";"CLI0007287348";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"348";"CLI0018037113";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"MUJER";0,499244857609438;0
"349";"CLI0047472311";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"350";"CLI0017944650";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"351";"CLI0004627428";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"352";"CLI0008266802";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE";0,164256226805519;0
"353";"CLI0006994361";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226965587739682;0
"354";"CLI0007523250";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"355";"CLI0006802378";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"356";"CLI0044162106";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"357";"CLI0006204919";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"HOMBRE";0,249676612099129;0
"358";"CLI0017437208";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"359";"CLI0009486173";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"360";"CLI0041154044";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"361";"CLI0000828064";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"362";"CLI0047068694";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"363";"CLI0042964775";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132158224000146;0
"364";"CLI0040087029";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"365";"CLI0009406900";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"366";"CLI0021460555";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"367";"CLI0004647861";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"368";"CLI0006403293";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"369";"CLI0009431323";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"370";"CLI0045879673";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"371";"CLI0010214252";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"372";"CLI0008410446";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"373";"CLI0020880332";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"374";"CLI0015841101";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"375";"CLI0016018203";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"376";"CLI0040356623";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"377";"CLI0044177055";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"378";"CLI0010333501";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"379";"CLI0002865473";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307555244095643;0
"380";"CLI0000219203";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"381";"CLI0043444945";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"382";"CLI0029581696";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"383";"CLI0007863521";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"384";"CLI0040489268";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"385";"CLI0010469106";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"386";"CLI0010665930";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"387";"CLI0041027633";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"388";"CLI0046559296";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"389";"CLI0047785634";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"390";"CLI0016490665";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"391";"CLI0032909950";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"392";"CLI0047239329";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"393";"CLI0047427989";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"394";"CLI0043843056";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"395";"CLI0040217357";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,432343014466685;0
"396";"CLI0040707424";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"397";"CLI0006728746";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"398";"CLI0040860165";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"399";"CLI0016685785";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"MUJER";0,499244857609438;0
"400";"CLI0032841832";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"401";"CLI0044164246";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"402";"CLI0041396068";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"403";"CLI0025498515";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"404";"CLI0018214231";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"405";"CLI0021117384";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"406";"CLI0020022790";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"407";"CLI0028283629";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"408";"CLI0073904667";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,144335290599613;0
"409";"CLI0040131348";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"410";"CLI0021557888";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"411";"CLI0000080858";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"412";"CLI0071260864";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"413";"CLI0070865394";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"414";"CLI0045019949";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"415";"CLI0045987874";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"416";"CLI0021553982";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,743675320525419;0
"417";"CLI0045902117";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"418";"CLI0007327610";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"419";"CLI0018098634";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,20154749468729;0
"420";"CLI0021822758";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"HOMBRE";0,249676612099129;0
"421";"CLI0026661484";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"422";"CLI0010771868";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"423";"CLI0019432429";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"424";"CLI0029479490";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"425";"CLI0010088818";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"426";"CLI0040315281";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,305771573569545;0
"427";"CLI0072893293";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"428";"CLI0008131040";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,16219871002713;0
"429";"CLI0032917764";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"430";"CLI0043851859";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"431";"CLI0032300916";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"432";"CLI0043497396";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"433";"CLI0023981421";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,562999818208214;0
"434";"CLI0047689952";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"435";"CLI0000123736";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,693402455354038;0
"436";"CLI0008804548";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
